date,temperature_2m,relative_humidity_2m,precipitation,pressure_msl,cloud_cover,wind_speed_10m
2024-06-02 06:00:00+00:00,12.7205,91,0,1013.4,1010.3779,96
2024-06-02 07:00:00+00:00,12.570499,92,0,1013.2,1010.17694,88
2024-06-02 08:00:00+00:00,12.520499,93,0,1012.9,1009.87726,79
2024-06-02 09:00:00+00:00,12.520499,93,0,1012.7,1009.6778,71
2024-06-02 10:00:00+00:00,12.4705,92,0,1012.5,1009.47766,77
2024-06-02 11:00:00+00:00,12.4205,91,0,1012.3,1009.278,84
2024-06-02 12:00:00+00:00,12.4205,90,0,1012.3,1009.278,90
2024-06-02 13:00:00+00:00,12.4705,89,0,1012.5,1009.47766,93
2024-06-02 14:00:00+00:00,12.570499,89,0,1012.8,1009.7781,97
2024-06-02 15:00:00+00:00,13.020499,87,0,1013.1,1010.08185,100
2024-06-02 16:00:00+00:00,14.1205,82,0,1013.2,1010.193,100
2024-06-02 17:00:00+00:00,15.520499,76,0,1013.3,1010.3074,100
2024-06-02 18:00:00+00:00,16.5205,72,0,1013.3,1010.3178,100
